x,y,z,T,tt
4180,7770,2922.5,0.49229167,0.029971324
4180,7790,2922.5,0.71,0.247679654
3920,7810,2907.5,0.43,-0.032320346
3900,7810,2922.5,0.25729167,-0.205028676
3920,7810,2922.5,0.39333333,-0.068987016
3920,7830,2922.5,0.42583333,-0.036487016
3940,7810,2907.5,0.48,0.017679654
3960,7810,2907.5,0.44,-0.022320346
3940,7830,2907.5,0.51,0.047679654
3960,7830,2907.5,0.44,-0.022320346
3940,7810,2922.5,0.58083333,0.118512984
3960,7810,2922.5,0.541875,0.079554654
3940,7830,2922.5,0.59,0.127679654
3960,7830,2922.5,0.51,0.047679654
3980,7810,2907.5,0.64,0.177679654
4000,7810,2907.5,0.7,0.237679654
3980,7830,2907.5,0.55,0.087679654
4000,7830,2907.5,0.69,0.227679654
3980,7810,2922.5,0.30729167,-0.155028676
4000,7810,2922.5,0.68,0.217679654
3980,7830,2922.5,0.51416667,0.051846324
4000,7830,2922.5,0.49,0.027679654
4020,7810,2907.5,0.49,0.027679654
4040,7810,2907.5,0.68,0.217679654
4020,7830,2907.5,0.52,0.057679654
4040,7830,2907.5,0.58,0.117679654
4020,7810,2922.5,0.47,0.007679654
4040,7810,2922.5,0.75,0.287679654
4020,7830,2922.5,0.42,-0.042320346
4040,7830,2922.5,0.6,0.137679654
4060,7810,2907.5,0.71,0.247679654
4080,7810,2907.5,1.09,0.627679654
4060,7830,2907.5,0.7,0.237679654
4080,7830,2907.5,0.97,0.507679654
4060,7810,2922.5,0.69,0.227679654
4080,7810,2922.5,0.79,0.327679654
4060,7830,2922.5,0.68,0.217679654
4080,7830,2922.5,0.63,0.167679654
4100,7810,2907.5,1.03,0.567679654
4120,7810,2907.5,1.01,0.547679654
4100,7830,2907.5,1.13,0.667679654
4120,7830,2907.5,0.98,0.517679654
4100,7810,2922.5,0.66,0.197679654
4120,7810,2922.5,0.55,0.087679654
4100,7830,2922.5,0.69,0.227679654
4120,7830,2922.5,0.61104167,0.148721324
4140,7810,2907.5,1.09,0.627679654
4140,7830,2907.5,1.03,0.567679654
4140,7810,2922.5,0.77,0.307679654
4160,7810,2922.5,0.82,0.357679654
4140,7830,2922.5,0.79583333,0.333512984
4160,7830,2922.5,0.866875,0.404554654
4180,7810,2922.5,0.68,0.217679654
4180,7830,2922.5,0.83,0.367679654
3960,7850,2907.5,0.47,0.007679654
3940,7850,2922.5,0.54166667,0.079346324
3960,7850,2922.5,0.53,0.067679654
3980,7850,2907.5,0.55,0.087679654
4000,7850,2907.5,0.4,-0.062320346
4000,7870,2907.5,0.47,0.007679654
3980,7850,2922.5,0.42,-0.042320346
4000,7850,2922.5,0.41,-0.052320346
3980,7870,2922.5,0.455625,-0.006695346
4000,7870,2922.5,0.43,-0.032320346
4020,7850,2907.5,0.46,-0.002320346
4040,7850,2907.5,0.44,-0.022320346
4020,7870,2907.5,0.45,-0.012320346
4040,7870,2907.5,0.63,0.167679654
4020,7850,2922.5,0.48,0.017679654
4040,7850,2922.5,0.62,0.157679654
4020,7870,2922.5,0.41,-0.052320346
4040,7870,2922.5,0.45,-0.012320346
4060,7850,2907.5,0.62,0.157679654
4080,7850,2907.5,0.78,0.317679654
4060,7870,2907.5,0.58,0.117679654
4080,7870,2907.5,0.68,0.217679654
4060,7850,2922.5,0.56125,0.098929654
4080,7850,2922.5,0.58,0.117679654
4060,7870,2922.5,0.32,-0.142320346
4080,7870,2922.5,0.87666667,0.414346324
4100,7850,2907.5,0.95,0.487679654
4120,7850,2907.5,0.80375,0.341429654
4100,7870,2907.5,0.99,0.527679654
4120,7870,2907.5,0.84333333,0.381012984
4100,7850,2922.5,0.63,0.167679654
4120,7850,2922.5,0.44125,-0.021070346
4100,7870,2922.5,0.92,0.457679654
4120,7870,2922.5,0.45270833,-0.009612016
4140,7850,2907.5,1,0.537679654
4140,7870,2907.5,0.65,0.187679654
4140,7850,2922.5,0.87,0.407679654
4160,7850,2922.5,0.65,0.187679654
4140,7870,2922.5,0.64625,0.183929654
4160,7870,2922.5,0.41,-0.052320346
4020,7890,2922.5,0.45,-0.012320346
4040,7890,2922.5,0.55,0.087679654
4060,7890,2907.5,0.37125,-0.091070346
4080,7890,2907.5,0.69,0.227679654
4060,7890,2922.5,0.19,-0.272320346
4080,7890,2922.5,0.48375,0.021429654
4060,7910,2922.5,0.235625,-0.226695346
4080,7910,2922.5,0.19,-0.272320346
4100,7890,2907.5,1.26,0.797679654
4120,7890,2907.5,1.48,1.017679654
4120,7910,2907.5,1.5,1.037679654
4100,7890,2922.5,1.23,0.767679654
4120,7890,2922.5,1.73666667,1.274346324
4100,7910,2922.5,0.885,0.422679654
4120,7910,2922.5,1.71,1.247679654
4140,7890,2907.5,0.67458333,0.212262984
4140,7890,2922.5,0.60166667,0.139346324
4160,7890,2922.5,0.3675,-0.094820346
4140,7910,2922.5,0.8725,0.410179654
4160,7910,2922.5,0.4725,0.010179654
4140,7930,2922.5,1.35791667,0.895596324
3980,8390,2922.5,0.33,-0.132320346
4000,8390,2922.5,0.36,-0.102320346
4020,8390,2922.5,0.36375,-0.098570346
4040,8390,2922.5,0.09,-0.372320346
4060,8390,2922.5,0.11,-0.352320346
4080,8390,2922.5,0.12,-0.342320346
4100,8390,2922.5,0.14,-0.322320346
4120,8390,2922.5,0.1675,-0.294820346
4140,8390,2922.5,0.22,-0.242320346
4160,8390,2922.5,0.11,-0.352320346
3860,8430,2922.5,0.42,-0.042320346
3880,8430,2922.5,0.19,-0.272320346
3900,8430,2922.5,0.12,-0.342320346
3920,8430,2922.5,0.12,-0.342320346
3960,8410,2907.5,0.27,-0.192320346
3960,8430,2907.5,0.23,-0.232320346
3960,8410,2922.5,0.13625,-0.326070346
3940,8430,2922.5,0.12625,-0.336070346
3960,8430,2922.5,0.11291667,-0.349403676
3980,8410,2907.5,0.36,-0.102320346
4000,8410,2907.5,0.4,-0.062320346
3980,8430,2907.5,0.305625,-0.156695346
4000,8430,2907.5,0.35,-0.112320346
3980,8410,2922.5,0.31125,-0.151070346
4000,8410,2922.5,0.34,-0.122320346
3980,8430,2922.5,0.238125,-0.224195346
4000,8430,2922.5,0.35,-0.112320346
4020,8410,2907.5,0.4,-0.062320346
4040,8410,2907.5,0.18416667,-0.278153676
4020,8410,2922.5,0.35,-0.112320346
4040,8410,2922.5,0.10458333,-0.357737016
4020,8430,2922.5,0.33,-0.132320346
4040,8430,2922.5,0.135,-0.327320346
4060,8410,2907.5,0.11,-0.352320346
4080,8410,2907.5,0.13,-0.332320346
4080,8430,2907.5,0.1525,-0.309820346
4060,8410,2922.5,0.1,-0.362320346
4080,8410,2922.5,0.12,-0.342320346
4060,8430,2922.5,0.1,-0.362320346
4080,8430,2922.5,0.11,-0.352320346
4100,8410,2907.5,0.15,-0.312320346
4120,8410,2907.5,0.240625,-0.221695346
4100,8430,2907.5,0.15,-0.312320346
4120,8430,2907.5,0.154375,-0.307945346
4100,8410,2922.5,0.14,-0.322320346
4120,8410,2922.5,0.21833333,-0.243987016
4100,8430,2922.5,0.13,-0.332320346
4120,8430,2922.5,0.14166667,-0.320653676
4140,8430,2907.5,0.2,-0.262320346
4160,8430,2907.5,0.11,-0.352320346
4140,8410,2922.5,0.20125,-0.261070346
4160,8410,2922.5,0.1,-0.362320346
4140,8430,2922.5,0.134375,-0.327945346
4160,8430,2922.5,0.07,-0.392320346
4180,8430,2907.5,0.11,-0.352320346
4180,8410,2922.5,0.12,-0.342320346
4200,8410,2922.5,0.40875,-0.053570346
4180,8430,2922.5,0.1,-0.362320346
4200,8430,2922.5,0.148125,-0.314195346
4220,8430,2922.5,0.1525,-0.309820346
4240,8430,2922.5,0.14,-0.322320346
3840,8450,2922.5,0.283125,-0.179195346
3820,8470,2922.5,0.1525,-0.309820346
3840,8470,2922.5,0.28020833,-0.182112016
3860,8450,2922.5,0.46,-0.002320346
3880,8450,2922.5,0.445,-0.017320346
3860,8470,2922.5,0.42,-0.042320346
3880,8470,2922.5,0.52,0.057679654
3900,8450,2922.5,0.135,-0.327320346
3920,8450,2922.5,0.12,-0.342320346
3900,8470,2922.5,0.25875,-0.203570346
3920,8470,2922.5,0.13,-0.332320346
3940,8470,2907.5,0.22875,-0.233570346
3960,8470,2907.5,0.15,-0.312320346
3940,8450,2922.5,0.14,-0.322320346
3960,8450,2922.5,0.12,-0.342320346
3940,8470,2922.5,0.14166667,-0.320653676
3960,8470,2922.5,0.12,-0.342320346
3980,8450,2907.5,0.215,-0.247320346
3980,8470,2907.5,0.15625,-0.306070346
4000,8470,2907.5,0.33083333,-0.131487016
3980,8450,2922.5,0.13708333,-0.325237016
4000,8450,2922.5,0.29583333,-0.166487016
3980,8470,2922.5,0.11,-0.352320346
4000,8470,2922.5,0.20979167,-0.252528676
4020,8450,2907.5,0.37,-0.092320346
4040,8450,2907.5,0.214375,-0.247945346
4020,8470,2907.5,0.38,-0.082320346
4040,8470,2907.5,0.24666667,-0.215653676
4020,8450,2922.5,0.34,-0.122320346
4040,8450,2922.5,0.165,-0.297320346
4020,8470,2922.5,0.335,-0.127320346
4040,8470,2922.5,0.15770833,-0.304612016
4060,8450,2907.5,0.12,-0.342320346
4080,8450,2907.5,0.14625,-0.316070346
4060,8470,2907.5,0.12,-0.342320346
4080,8470,2907.5,0.11541667,-0.346903676
4060,8450,2922.5,0.1,-0.362320346
4080,8450,2922.5,0.11,-0.352320346
4060,8470,2922.5,0.14,-0.322320346
4080,8470,2922.5,0.08,-0.382320346
4100,8450,2907.5,0.14,-0.322320346
4120,8450,2907.5,0.14,-0.322320346
4100,8470,2907.5,0.16,-0.302320346
4120,8470,2907.5,0.14,-0.322320346
4100,8450,2922.5,0.11,-0.352320346
4120,8450,2922.5,0.11,-0.352320346
4100,8470,2922.5,0.11,-0.352320346
4120,8470,2922.5,0.11,-0.352320346
4140,8450,2907.5,0.12,-0.342320346
4160,8450,2907.5,0.09,-0.372320346
4140,8470,2907.5,0.11,-0.352320346
4160,8470,2907.5,0.09,-0.372320346
4140,8450,2922.5,0.1,-0.362320346
4160,8450,2922.5,0.1,-0.362320346
4140,8470,2922.5,0.09,-0.372320346
4160,8470,2922.5,0.07,-0.392320346
4180,8450,2907.5,0.13,-0.332320346
4200,8450,2907.5,0.12,-0.342320346
4180,8470,2907.5,0.11,-0.352320346
4200,8470,2907.5,0.11,-0.352320346
4180,8450,2922.5,0.1,-0.362320346
4200,8450,2922.5,0.1,-0.362320346
4180,8470,2922.5,0.08,-0.382320346
4200,8470,2922.5,0.1,-0.362320346
4220,8450,2907.5,0.1,-0.362320346
4220,8470,2907.5,0.12,-0.342320346
4240,8470,2907.5,0.15,-0.312320346
4220,8450,2922.5,0.12,-0.342320346
4240,8450,2922.5,0.11,-0.352320346
4220,8470,2922.5,0.12,-0.342320346
4240,8470,2922.5,0.09,-0.372320346
4260,8470,2907.5,0.11,-0.352320346
4260,8450,2922.5,0.12,-0.342320346
4280,8450,2922.5,0.13,-0.332320346
4260,8470,2922.5,0.11,-0.352320346
4280,8470,2922.5,0.1,-0.362320346
4300,8470,2922.5,0.13,-0.332320346
3800,8490,2922.5,0.160625,-0.301695346
3780,8510,2922.5,0.09395833,-0.368362016
3800,8510,2922.5,0.12,-0.342320346
3820,8490,2922.5,0.1725,-0.289820346
3840,8490,2922.5,0.2725,-0.189820346
3820,8510,2922.5,0.16,-0.302320346
3840,8510,2922.5,0.255,-0.207320346
3860,8490,2922.5,0.38,-0.082320346
3880,8490,2922.5,0.56,0.097679654
3860,8510,2922.5,0.31,-0.152320346
3880,8510,2922.5,0.54,0.077679654
3900,8490,2907.5,0.39,-0.072320346
3920,8490,2907.5,0.30708333,-0.155237016
3900,8510,2907.5,0.61,0.147679654
3920,8510,2907.5,0.23833333,-0.223987016
3900,8490,2922.5,0.4875,0.025179654
3920,8490,2922.5,0.145,-0.317320346
3900,8510,2922.5,0.6,0.137679654
3920,8510,2922.5,0.16333333,-0.298987016
3940,8490,2907.5,0.345625,-0.116695346
3960,8490,2907.5,0.215,-0.247320346
3940,8510,2907.5,0.34666667,-0.115653676
3960,8510,2907.5,0.41666667,-0.045653676
3940,8490,2922.5,0.32833333,-0.133987016
3960,8490,2922.5,0.11916667,-0.343153676
3940,8510,2922.5,0.25208333,-0.210237016
3960,8510,2922.5,0.23283333,-0.229487016
3980,8490,2907.5,0.16,-0.302320346
4000,8490,2907.5,0.21479167,-0.247528676
3980,8510,2907.5,0.16,-0.302320346
4000,8510,2907.5,0.164375,-0.297945346
3980,8490,2922.5,0.1,-0.362320346
4000,8490,2922.5,0.10527083,-0.357049516
3980,8510,2922.5,0.0731875,-0.389132846
4000,8510,2922.5,0.067,-0.395320346
4020,8490,2907.5,0.31666667,-0.145653676
4040,8490,2907.5,0.205,-0.257320346
4020,8510,2907.5,0.21,-0.252320346
4040,8510,2907.5,0.15708333,-0.305237016
4020,8490,2922.5,0.1665625,-0.295757846
4040,8490,2922.5,0.170375,-0.291945346
4020,8510,2922.5,0.08208333,-0.380237016
4040,8510,2922.5,0.001,-0.461320346
4060,8490,2907.5,0.12,-0.342320346
4080,8490,2907.5,0.13,-0.332320346
4060,8510,2907.5,0.12,-0.342320346
4080,8510,2907.5,0.13,-0.332320346
4060,8490,2922.5,0.17425,-0.288070346
4080,8490,2922.5,0.09,-0.372320346
4060,8510,2922.5,0.1129375,-0.349382846
4080,8510,2922.5,0.11104167,-0.351278676
4100,8490,2907.5,0.15,-0.312320346
4120,8490,2907.5,0.13,-0.332320346
4100,8510,2907.5,0.25,-0.212320346
4120,8510,2907.5,0.25,-0.212320346
4100,8490,2922.5,0.08,-0.382320346
4120,8490,2922.5,0.08,-0.382320346
4100,8510,2922.5,0.087625,-0.374695346
4120,8510,2922.5,0.08529167,-0.377028676
4140,8490,2907.5,0.11,-0.352320346
4160,8490,2907.5,0.09,-0.372320346
4140,8510,2907.5,0.11,-0.352320346
4160,8510,2907.5,0.09,-0.372320346
4140,8490,2922.5,0.0599375,-0.402382846
4160,8490,2922.5,0.067125,-0.395195346
4140,8510,2922.5,0.05366667,-0.408653676
4160,8510,2922.5,0.06425,-0.398070346
4180,8490,2907.5,0.11,-0.352320346
4200,8490,2907.5,0.12,-0.342320346
4180,8510,2907.5,0.11,-0.352320346
4200,8510,2907.5,0.13,-0.332320346
4180,8490,2922.5,0.07,-0.392320346
4200,8490,2922.5,0.09,-0.372320346
4180,8510,2922.5,0.07,-0.392320346
4200,8510,2922.5,0.11,-0.352320346
4220,8490,2907.5,0.12,-0.342320346
4240,8490,2907.5,0.11,-0.352320346
4220,8510,2907.5,0.12,-0.342320346
4240,8510,2907.5,0.11,-0.352320346
4220,8490,2922.5,0.12,-0.342320346
4240,8490,2922.5,0.11,-0.352320346
4220,8510,2922.5,0.12,-0.342320346
4240,8510,2922.5,0.12,-0.342320346
4260,8490,2907.5,0.09,-0.372320346
4280,8490,2907.5,0.1,-0.362320346
4260,8510,2907.5,0.1,-0.362320346
4280,8510,2907.5,0.09,-0.372320346
4260,8490,2922.5,0.12,-0.342320346
4280,8490,2922.5,0.12,-0.342320346
4260,8510,2922.5,0.11,-0.352320346
4280,8510,2922.5,0.11,-0.352320346
4300,8510,2907.5,0.09,-0.372320346
4320,8510,2907.5,0.09,-0.372320346
4300,8490,2922.5,0.11,-0.352320346
4320,8490,2922.5,0.15,-0.312320346
4300,8510,2922.5,0.1,-0.362320346
4320,8510,2922.5,0.15,-0.312320346
4340,8510,2922.5,0.17,-0.292320346
3760,8530,2922.5,0.04,-0.422320346
3760,8550,2922.5,0.04,-0.422320346
3780,8530,2922.5,0.1075,-0.354820346
3800,8530,2922.5,0.2175,-0.244820346
3780,8550,2922.5,0.10125,-0.361070346
3800,8550,2922.5,0.32,-0.142320346
3820,8530,2922.5,0.21,-0.252320346
3840,8530,2922.5,0.20375,-0.258570346
3820,8550,2922.5,0.27,-0.192320346
3840,8550,2922.5,0.19125,-0.271070346
3880,8530,2907.5,0.42,-0.042320346
3860,8550,2907.5,0.33,-0.132320346
3880,8550,2907.5,0.41,-0.052320346
3860,8530,2922.5,0.27666667,-0.185653676
3880,8530,2922.5,0.46,-0.002320346
3860,8550,2922.5,0.285,-0.177320346
3880,8550,2922.5,0.36675,-0.095570346
3900,8530,2907.5,0.82,0.357679654
3920,8530,2907.5,0.2425,-0.219820346
3900,8550,2907.5,0.7,0.237679654
3920,8550,2907.5,0.37291667,-0.089403676
3900,8530,2922.5,0.78335417,0.321033824
3920,8530,2922.5,0.199125,-0.263195346
3900,8550,2922.5,0.5021875,0.039867154
3920,8550,2922.5,0.001,-0.461320346
3940,8530,2907.5,0.18333333,-0.278987016
3960,8530,2907.5,0.4375,-0.024820346
3940,8550,2907.5,0.11,-0.352320346
3960,8550,2907.5,0.356875,-0.105445346
3940,8530,2922.5,0.11597917,-0.346341176
3960,8530,2922.5,0.16589583,-0.296424516
3940,8550,2922.5,0.0359375,-0.426382846
3960,8550,2922.5,0.05439583,-0.407924516
3980,8530,2907.5,0.15,-0.312320346
4000,8530,2907.5,0.16,-0.302320346
3980,8550,2907.5,0.15,-0.312320346
4000,8550,2907.5,0.16,-0.302320346
3980,8530,2922.5,0.04641667,-0.415903676
4000,8530,2922.5,0.03733333,-0.424987016
3980,8550,2922.5,0.01091667,-0.451403676
4000,8550,2922.5,0.01091667,-0.451403676
4020,8530,2907.5,0.16,-0.302320346
4040,8530,2907.5,0.14,-0.322320346
4020,8550,2907.5,0.15,-0.312320346
4040,8550,2907.5,0.15,-0.312320346
4020,8530,2922.5,0.044,-0.418320346
4040,8530,2922.5,0.05733333,-0.404987016
4020,8550,2922.5,0.0198125,-0.442507846
4040,8550,2922.5,0.01341667,-0.448903676
4060,8530,2907.5,0.12,-0.342320346
4080,8530,2907.5,0.33,-0.132320346
4060,8550,2907.5,0.14,-0.322320346
4080,8550,2907.5,0.41,-0.052320346
4060,8530,2922.5,0.064,-0.398320346
4080,8530,2922.5,0.001,-0.461320346
4060,8550,2922.5,0.02785417,-0.434466176
4080,8550,2922.5,0.001,-0.461320346
4100,8530,2907.5,0.39,-0.072320346
4120,8530,2907.5,0.39,-0.072320346
4100,8550,2907.5,0.68958333,0.227262984
4120,8550,2907.5,0.566875,0.104554654
4100,8530,2922.5,0.001,-0.461320346
4120,8530,2922.5,0.001,-0.461320346
4100,8550,2922.5,0.001,-0.461320346
4120,8550,2922.5,0.001,-0.461320346
4140,8530,2907.5,0.3,-0.162320346
4160,8530,2907.5,0.13,-0.332320346
4140,8550,2907.5,0.39,-0.072320346
4160,8550,2907.5,0.13,-0.332320346
4140,8530,2922.5,0.28102083,-0.181299516
4160,8530,2922.5,0.07341667,-0.388903676
4140,8550,2922.5,0.46116667,-0.001153676
4160,8550,2922.5,0.10535417,-0.356966176
4180,8530,2907.5,0.12,-0.342320346
4200,8530,2907.5,0.13,-0.332320346
4180,8550,2907.5,0.13875,-0.323570346
4200,8550,2907.5,0.13,-0.332320346
4180,8530,2922.5,0.09,-0.372320346
4200,8530,2922.5,0.11,-0.352320346
4180,8550,2922.5,0.08,-0.382320346
4200,8550,2922.5,0.11,-0.352320346
4220,8530,2907.5,0.14,-0.322320346
4240,8530,2907.5,0.13,-0.332320346
4220,8550,2907.5,0.29041667,-0.171903676
4240,8550,2907.5,0.14,-0.322320346
4220,8530,2922.5,0.11,-0.352320346
4240,8530,2922.5,0.15,-0.312320346
4220,8550,2922.5,0.14458333,-0.317737016
4240,8550,2922.5,0.14,-0.322320346
4260,8530,2907.5,0.12,-0.342320346
4280,8530,2907.5,0.1,-0.362320346
4260,8550,2907.5,0.11,-0.352320346
4280,8550,2907.5,0.1,-0.362320346
4260,8530,2922.5,0.13,-0.332320346
4280,8530,2922.5,0.11,-0.352320346
4260,8550,2922.5,0.13,-0.332320346
4280,8550,2922.5,0.12,-0.342320346
4300,8530,2907.5,0.07,-0.392320346
4320,8530,2907.5,0.1,-0.362320346
4300,8550,2907.5,0.07,-0.392320346
4320,8550,2907.5,0.08,-0.382320346
4300,8530,2922.5,0.09,-0.372320346
4320,8530,2922.5,0.13,-0.332320346
4300,8550,2922.5,0.09,-0.372320346
4320,8550,2922.5,0.11,-0.352320346
4340,8530,2907.5,0.1,-0.362320346
4340,8550,2907.5,0.09,-0.372320346
4360,8550,2907.5,0.18,-0.282320346
4340,8550,2922.5,0.17,-0.292320346
4360,8550,2922.5,0.27875,-0.183570346
4380,8550,2922.5,0.253125,-0.209195346
4400,8550,2922.5,0.15,-0.312320346
3760,8570,2922.5,0.04183333,-0.420487016
3760,8590,2922.5,0.02345833,-0.438862016
3780,8570,2922.5,0.0599375,-0.402382846
3800,8570,2922.5,0.26941667,-0.192903676
3780,8590,2922.5,0.032625,-0.429695346
3840,8570,2907.5,0.2025,-0.259820346
3820,8590,2907.5,0.36,-0.102320346
3840,8590,2907.5,0.28583333,-0.176487016
3820,8570,2922.5,0.33,-0.132320346
3840,8570,2922.5,0.2298125,-0.232507846
3820,8590,2922.5,0.262375,-0.199945346
3840,8590,2922.5,0.18679167,-0.275528676
3860,8570,2907.5,0.279375,-0.182945346
3880,8570,2907.5,0.4,-0.062320346
3860,8590,2907.5,0.23,-0.232320346
3880,8590,2907.5,0.38,-0.082320346
3860,8570,2922.5,0.18939583,-0.272924516
3880,8570,2922.5,0.23958333,-0.222737016
3860,8590,2922.5,0.001,-0.461320346
3880,8590,2922.5,0.06954167,-0.392778676
3900,8570,2907.5,0.7,0.237679654
3920,8570,2907.5,0.47041667,0.008096324
3900,8590,2907.5,0.555875,0.093554654
3920,8590,2907.5,0.16689583,-0.295424516
3900,8570,2922.5,0.001,-0.461320346
3920,8570,2922.5,0.02902083,-0.433299516
3940,8570,2907.5,0.10095833,-0.361362016
3960,8570,2907.5,0.16441667,-0.297903676
3940,8590,2907.5,0.001,-0.461320346
3960,8590,2907.5,0.001,-0.461320346
3940,8570,2922.5,0.001,-0.461320346
3980,8570,2907.5,0.13108333,-0.331237016
4000,8570,2907.5,0.16189583,-0.300424516
3980,8590,2907.5,0.001,-0.461320346
4000,8590,2907.5,0.001,-0.461320346
4020,8570,2907.5,0.2109375,-0.251382846
4040,8570,2907.5,0.23666667,-0.225653676
4020,8590,2907.5,0.25325,-0.209070346
4040,8590,2907.5,0.35010417,-0.112216176
4060,8570,2907.5,0.29041667,-0.171903676
4080,8570,2907.5,0.56375,0.101429654
4060,8590,2907.5,0.46229167,-2.87E-05
4080,8590,2907.5,0.37104167,-0.091278676
4080,8570,2922.5,0.001,-0.461320346
4100,8570,2907.5,0.70375,0.241429654
4120,8570,2907.5,0.4675,0.005179654
4100,8590,2907.5,0.31979167,-0.142528676
4120,8590,2907.5,0.188125,-0.274195346
4100,8570,2922.5,0.001,-0.461320346
4120,8570,2922.5,0.001,-0.461320346
4100,8590,2922.5,0.001,-0.461320346
4120,8590,2922.5,0.6974375,0.235117154
4140,8570,2907.5,0.29,-0.172320346
4160,8570,2907.5,0.20875,-0.253570346
4140,8590,2907.5,0.16,-0.302320346
4160,8590,2907.5,0.22375,-0.238570346
4140,8570,2922.5,0.68152083,0.219200484
4160,8570,2922.5,0.48979167,0.027471324
4140,8590,2922.5,0.65054167,0.188221324
4160,8590,2922.5,0.61333333,0.151012984
4180,8570,2907.5,0.433125,-0.029195346
4200,8570,2907.5,0.12625,-0.336070346
4180,8590,2907.5,0.36,-0.102320346
4200,8590,2907.5,0.29875,-0.163570346
4180,8570,2922.5,0.3175,-0.144820346
4200,8570,2922.5,0.1,-0.362320346
4180,8590,2922.5,0.53333333,0.071012984
4200,8590,2922.5,0.11791667,-0.344403676
4220,8570,2907.5,0.42895833,-0.033362016
4240,8570,2907.5,0.14,-0.322320346
4220,8590,2907.5,0.41041667,-0.051903676
4240,8590,2907.5,0.23875,-0.223570346
4220,8570,2922.5,0.18833333,-0.273987016
4240,8570,2922.5,0.13,-0.332320346
4220,8590,2922.5,0.1775,-0.284820346
4240,8590,2922.5,0.19333333,-0.268987016
4260,8570,2907.5,0.13,-0.332320346
4280,8570,2907.5,0.11,-0.352320346
4260,8590,2907.5,0.14,-0.322320346
4280,8590,2907.5,0.14,-0.322320346
4260,8570,2922.5,0.13,-0.332320346
4280,8570,2922.5,0.13,-0.332320346
4260,8590,2922.5,0.14,-0.322320346
4280,8590,2922.5,0.15,-0.312320346
4300,8570,2907.5,0.1,-0.362320346
4320,8570,2907.5,0.07,-0.392320346
4300,8590,2907.5,0.12,-0.342320346
4320,8590,2907.5,0.1,-0.362320346
4300,8570,2922.5,0.12,-0.342320346
4320,8570,2922.5,0.09,-0.372320346
4300,8590,2922.5,0.14,-0.322320346
4320,8590,2922.5,0.1,-0.362320346
4340,8570,2907.5,0.09,-0.372320346
4360,8570,2907.5,0.09,-0.372320346
4340,8590,2907.5,0.12,-0.342320346
4360,8590,2907.5,0.09,-0.372320346
4340,8570,2922.5,0.12,-0.342320346
4360,8570,2922.5,0.2175,-0.244820346
4340,8590,2922.5,0.13,-0.332320346
4360,8590,2922.5,0.13,-0.332320346
4380,8570,2907.5,0.14,-0.322320346
4400,8570,2907.5,0.09,-0.372320346
4380,8590,2907.5,0.12,-0.342320346
4400,8590,2907.5,0.1,-0.362320346
4380,8570,2922.5,0.17458333,-0.287737016
4400,8570,2922.5,0.155,-0.307320346
4380,8590,2922.5,0.14,-0.322320346
4400,8590,2922.5,0.1475,-0.314820346
4420,8590,2907.5,0.285,-0.177320346
4420,8570,2922.5,0.16,-0.302320346
4420,8590,2922.5,0.155,-0.307320346
4440,8590,2922.5,0.665,0.202679654
3740,8610,2922.5,0.0196875,-0.442632846
3760,8610,2922.5,0.00304167,-0.459278676
3800,8610,2907.5,0.17375,-0.288570346
3780,8630,2907.5,0.0426875,-0.419632846
3800,8630,2907.5,0.0896875,-0.372632846
3780,8610,2922.5,0.0046875,-0.457632846
3800,8610,2922.5,0.03352083,-0.428799516
3820,8610,2907.5,0.37,-0.092320346
3840,8610,2907.5,0.36375,-0.098570346
3840,8630,2907.5,0.25064583,-0.211674516
3820,8610,2922.5,0.001,-0.461320346
3840,8610,2922.5,0.09241667,-0.369903676
3860,8610,2907.5,0.2441875,-0.218132846
3880,8610,2907.5,0.3089375,-0.153382846
3860,8630,2907.5,0.1445625,-0.317757846
3880,8630,2907.5,0.091125,-0.371195346
3900,8610,2907.5,0.265875,-0.196445346
3920,8610,2907.5,0.09404167,-0.368278676
3900,8630,2907.5,0.04175,-0.420570346
3920,8630,2907.5,0.001,-0.461320346
3940,8610,2907.5,0.069,-0.393320346
3960,8610,2907.5,0.001,-0.461320346
3940,8630,2907.5,0.001,-0.461320346
3960,8630,2907.5,0.001,-0.461320346
3980,8610,2907.5,0.001,-0.461320346
4000,8610,2907.5,0.001,-0.461320346
3980,8630,2907.5,0.001,-0.461320346
4000,8630,2907.5,0.001,-0.461320346
4020,8610,2907.5,0.2845,-0.177820346
4040,8610,2907.5,0.16077083,-0.301549516
